year,sample_size,employment,members,covered,p_members,p_covered,facet
1989,1478,896.6399708333331,656.9861191666664,715.2809116666674,0.7327200770378113,0.797734797000885,public sector: postal service
1990,1542,869.2279550000005,670.3841050000004,726.2958125000005,0.7712408304214478,0.8355642557144165,public sector: postal service
1991,1512,865.4872949999996,637.3685533333337,696.7920375000002,0.736427366733551,0.8050863742828369,public sector: postal service
1992,1431,825.4244966666685,595.4852558333337,647.5971800000013,0.7214291095733643,0.7845625877380371,public sector: postal service
1993,1435,849.7822183333325,606.4566349999999,668.9997149999994,0.713661253452301,0.7872601747512817,public sector: postal service
1994,1430,889.2493199249993,673.0045311499998,734.6365210833333,0.7568232417106628,0.8261311054229736,public sector: postal service
1995,1384,885.4319060749997,658.7548157500004,712.3318076583333,0.7439926266670227,0.8045020699501038,public sector: postal service
1996,1153,852.8104540833347,621.458516175001,682.2549460250011,0.7287182211875916,0.800007700920105,public sector: postal service
1997,1206,887.209412474999,634.0455808499995,700.998622733332,0.7146515250205994,0.7901163101196289,public sector: postal service
1998,1228,908.8417790916664,657.1559591666665,705.8512114749997,0.7230697274208069,0.7766491770744324,public sector: postal service
1999,1229,891.0287452750002,623.3814778250002,686.4071549416666,0.6996199488639832,0.7703535556793213,public sector: postal service
2000,1214,894.7594239333334,626.3825268583331,663.8543686250001,0.7000569105148315,0.7419361472129822,public sector: postal service
2001,1252,870.6947999166665,591.3507508499997,631.0222794249993,0.679171085357666,0.7247341871261597,public sector: postal service
2002,1396,873.6500721250003,614.9109373083336,655.3853797166671,0.7038412094116211,0.7501692175865173,public sector: postal service
2003,1315,848.2354239416674,559.3296243833332,616.8906202500003,0.6594037413597107,0.7272634506225586,public sector: postal service
2004,1248,834.5252478666673,549.9279954583333,590.4683027916664,0.6589710712432861,0.7075499296188354,public sector: postal service
2005,1204,812.7353162166675,523.6147101499996,560.6688272583331,0.6442622542381287,0.6898541450500488,public sector: postal service
2006,1174,807.4617705249987,511.4004830666668,562.5041612583332,0.6333432793617249,0.6966325640678406,public sector: postal service
2007,1122,805.8903168416659,498.2678612916663,539.8675318749994,0.6182824969291687,0.669901967048645,public sector: postal service
2008,1139,831.9177539833325,514.69798125,562.5741598,0.6186885237693787,0.6762377023696899,public sector: postal service
2009,1092,792.404492983334,500.618481716666,543.6582287333332,0.6317713856697083,0.6860867738723755,public sector: postal service
2010,976,678.0568041833334,465.23820015833337,488.1857193500002,0.6861345767974854,0.719977617263794,public sector: postal service
2011,975,699.5143127416668,476.8299334333337,512.779995641667,0.6816585659980774,0.7330514788627625,public sector: postal service
2012,918,695.9187513333331,458.15224222500007,493.1053779333336,0.6583415865898132,0.7085674405097961,public sector: postal service
2013,880,683.8701112250003,428.4744583583337,459.3810696916667,0.6265436410903931,0.6717373132705688,public sector: postal service
2014,862,655.3995601083329,424.7047219499997,446.6857992499998,0.6480088829994202,0.6815472841262817,public sector: postal service
2015,814,671.3133901666653,426.140713658333,460.78213912499984,0.6347865462303162,0.6863890290260315,public sector: postal service
2016,822,666.0313613916671,426.0775514166669,459.9911281500002,0.6397259831428528,0.6906448602676392,public sector: postal service
2017,750,609.483633266667,385.96679080833326,409.4802423,0.6332685351371765,0.6718478202819824,public sector: postal service
2018,719,627.8007273000003,414.7900885416668,434.1473423583335,0.6607034206390381,0.6915368437767029,public sector: postal service
2019,719,636.3193652416663,386.2434992333336,417.4889814833338,0.6069962978363037,0.6560997366905212,public sector: postal service
2020,682,609.0081805416669,378.6472655249999,408.9334304583333,0.6217441558837891,0.6714744567871094,public sector: postal service
2021,645,629.0456581666668,369.6229015666663,403.4169056083328,0.587593138217926,0.641315758228302,public sector: postal service
2022,595,625.851163391666,383.7964553583335,403.73261012500006,0.6132391691207886,0.6450936198234558,public sector: postal service
1983,901,479.6601175000002,261.14579083333325,298.0906416666666,0.5444392561912537,0.6214622259140015,public sector: police
1984,901,487.3216691666667,273.2100816666665,316.1674733333329,0.560636043548584,0.6487860083580017,public sector: police
1985,895,488.658145833334,279.5379775,304.2521658333332,0.5720522403717041,0.622627854347229,public sector: police
1986,888,488.4168083333333,286.9187450000001,326.5803025000002,0.5874465107917786,0.6686508059501648,public sector: police
1987,945,531.266424166667,306.9139158333332,339.05155249999984,0.5777024626731873,0.6381949782371521,public sector: police
1988,845,530.4210816666671,317.32340499999964,349.9798741666666,0.5982481241226196,0.6598151922225952,public sector: police
1989,897,547.6370775000003,319.43153666666683,347.4927316666668,0.5832905769348145,0.6345310807228088,public sector: police
1990,957,560.7563883333331,316.9016274999996,347.21283166666626,0.5651324391365051,0.6191865801811218,public sector: police
1991,974,590.5058874999999,340.2875483333337,369.6359350000005,0.5762644410133362,0.625964879989624,public sector: police
1992,878,539.8122274999996,318.5858350000003,345.3210366666668,0.5901789665222168,0.6397058367729187,public sector: police
1993,948,614.7761566666669,365.5228116666666,386.43245416666696,0.5945624113082886,0.6285742521286011,public sector: police
1994,983,636.1935438166663,415.4112609249997,433.2655707333329,0.6529636383056641,0.6810279488563538,public sector: police
1995,925,616.9668175083332,373.4426976499998,409.5354461500001,0.6052881479263306,0.6637884378433228,public sector: police
1996,859,653.7021060666661,386.9079065083331,408.9093934333331,0.5918719172477722,0.6255286335945129,public sector: police
1997,871,673.5155209250001,411.2037281416666,443.1615267916667,0.6105334162712097,0.6579826474189758,public sector: police
1998,920,730.6671366166672,454.2778589749998,471.76495104166656,0.6217302680015564,0.645663321018219,public sector: police
1999,927,718.4413444999991,426.1749254416666,453.4113944916664,0.593193769454956,0.6311042904853821,public sector: police
2000,890,667.2149660666664,394.81709990833366,420.2961648500004,0.5917389988899231,0.6299261450767517,public sector: police
2001,927,678.4635626499999,391.69518914166656,406.8463096833332,0.577326774597168,0.5996583104133606,public sector: police
2002,987,716.2050439333337,413.4664315333336,431.0718556250001,0.5773017406463623,0.6018832921981812,public sector: police
2003,1016,730.1283377250003,410.917536,439.06564565,0.5628017783164978,0.6013540625572205,public sector: police
2004,1078,800.005441175,458.8716929416664,488.042404733333,0.5735856890678406,0.6100488305091858,public sector: police
2005,1066,804.1467229666661,454.0994927666666,476.9156866583332,0.5646973252296448,0.5930705070495605,public sector: police
2006,1011,761.0846968333334,412.4157307166666,430.4500531083335,0.541878879070282,0.5655744671821594,public sector: police
2007,1029,792.9014841500003,431.917413983333,452.9744090666664,0.5447302460670471,0.5712870955467224,public sector: police
2008,1046,810.1820100416666,459.59546287499984,477.5249254083332,0.5672743320465088,0.5894045233726501,public sector: police
2009,999,794.6064625416667,440.0638331833334,463.7734176749999,0.5538135766983032,0.5836517214775085,public sector: police
2010,1042,832.167880824999,454.70429082500056,479.0297195250005,0.5464093089103699,0.5756407380104065,public sector: police
2011,995,774.8133309916653,458.9802512583337,482.0364968750005,0.5923752784729004,0.622132420539856,public sector: police
2012,947,762.983331283333,421.01070304166655,440.1601052583334,0.5517954230308533,0.5768934488296509,public sector: police
2013,990,813.4187121083336,460.120180391667,476.8230169833338,0.565662145614624,0.58619624376297,public sector: police
2014,990,823.0436672083324,451.84944566666655,476.76402092499984,0.5489981174468994,0.5792694091796875,public sector: police
2015,941,787.7829116249986,448.0205845250003,466.6292786500004,0.5687107443809509,0.5923323035240173,public sector: police
2016,981,844.3444543666672,439.4060422083336,458.388842866667,0.5204108953475952,0.5428931713104248,public sector: police
2017,940,809.4653812749999,453.615631625,476.8895489833334,0.5603891611099243,0.5891413688659668,public sector: police
2018,940,836.213595925001,455.1798574166668,468.3301165333336,0.5443344116210938,0.5600603818893433,public sector: police
2019,869,793.1378431833335,426.7398396583336,444.2943835000006,0.5380399227142334,0.560172975063324,public sector: police
2020,820,841.9028461916664,463.3347370250003,484.86437231666696,0.5503422617912292,0.5759148597717285,public sector: police
2021,829,835.5258153583335,443.8739106500002,468.5526873000002,0.5312509536743164,0.5607877969741821,public sector: police
2022,755,851.3682830999995,471.1285053333331,497.670651658333,0.5533780455589294,0.5845538973808289,public sector: police
1973,41468,63665.16245000008,16712.986609999887,,0.2625138461589813,,demographics: less than college
1974,40271,64286.02683000113,16568.32182000007,,0.2577281892299652,,demographics: less than college
1975,38225,62151.31865999984,15089.118200000004,,0.2427803426980972,,demographics: less than college
1976,39074,64530.32092999929,15594.505190000018,,0.2416616678237915,,demographics: less than college
1977,46608,66228.87149000024,16616.176700000015,18121.089280000026,0.2508902251720428,0.2736131250858307,demographics: less than college
1978,46439,68921.34516000008,16618.62668000004,18272.92223000001,0.2411245256662368,0.2651271820068359,demographics: less than college
1979,52530,78741.99103999994,18987.670910000037,21125.29840000005,0.2411378026008606,0.2682850360870361,demographics: less than college
1980,61729,78823.81600000047,18082.760620000023,20068.48705999999,0.229407325387001,0.2545992732048034,demographics: less than college
1981,12602,73435.54588000017,15961.887680000007,17593.715440000014,0.2173591405153274,0.2395803779363632,demographics: less than college
1983,135518,68690.82732833375,14271.240684166649,16184.716576666668,0.2077604979276657,0.235616847872734,demographics: less than college
1984,137785,71643.2661975019,13938.76603166664,15661.041627499972,0.1945579349994659,0.2185975313186645,demographics: less than college
1985,138927,73092.88735249908,13527.19121999999,15074.492847499943,0.1850685030221939,0.2062374800443649,demographics: less than college
1986,137424,74665.02533833233,13438.41319083332,14923.192444999931,0.1799827069044113,0.1998685747385025,demographics: less than college
1987,137985,76194.55103999998,13234.962590833327,14618.992684166638,0.1736995875835418,0.191864013671875,demographics: less than college
1988,131839,77181.16060416713,13099.822754166724,14529.42461250004,0.1697282493114471,0.1882509142160415,demographics: less than college
1989,136202,79984.13865999991,13177.001421666697,14590.137625833362,0.1647451817989349,0.1824128925800323,demographics: less than college
1990,141654,80740.33661333343,13021.738979166588,14514.747259166576,0.1612792313098907,0.1797707080841064,demographics: less than college
1991,136482,79341.01689583447,12761.883471666635,14177.912045833322,0.1608484983444214,0.178695872426033,demographics: less than college
1992,134355,80087.36253833232,12604.750461666605,13972.161399166636,0.1573875099420547,0.1744614988565445,demographics: less than college
1993,131953,80654.1951533337,12586.105386666744,13875.735710833438,0.156050220131874,0.1720398515462875,demographics: less than college
1994,128029,81554.92648501755,12504.488512199956,13865.288121874984,0.1533259749412536,0.1700116544961929,demographics: less than college
1995,126624,82790.1856850899,12138.401837133364,13398.520590966653,0.1466164290904998,0.1618370711803436,demographics: less than college
1996,113087,83644.52167374166,11974.066887175011,13124.377102708342,0.1431542336940765,0.1569065898656845,demographics: less than college
1997,114660,85326.56212191576,11672.37352024996,12764.132781733262,0.1367964893579483,0.1495915502309799,demographics: less than college
1998,115500,86378.65598969178,11685.770140933357,12666.91129326666,0.1352853924036026,0.1466439962387085,demographics: less than college
1999,116536,87376.66125848335,11678.055624300045,12689.722779433405,0.1336518824100494,0.1452301144599914,demographics: less than college
2000,117558,88382.57811876739,11520.776863524994,12505.60789909168,0.1303512156009674,0.1414940357208252,demographics: less than college
2001,124475,87797.12248484162,11462.530134108298,12378.05694877495,0.1305570155382156,0.1409847736358642,demographics: less than college
2002,131965,86374.97578339899,11001.761847549962,11860.43326332498,0.1273721009492874,0.1373133063316345,demographics: less than college
2003,128903,87489.39858599161,10710.197793241648,11691.983981858262,0.1224170923233032,0.133638858795166,demographics: less than college
2004,126066,87832.87403193538,10320.05560705004,11198.920879641712,0.1174965053796768,0.1275026053190231,demographics: less than college
2005,126408,89358.98398498274,10397.58693467499,11255.510023550038,0.1163574904203414,0.1259583532810211,demographics: less than college
2006,125610,90528.40597980907,10062.61982723331,10884.320702074978,0.1111542806029319,0.1202310025691986,demographics: less than college
2007,122524,90345.74533574189,10038.778209366648,10906.589097858356,0.1111151203513145,0.1207205578684806,demographics: less than college
2008,119697,88924.56529987388,10195.18371045838,11101.7435998917,0.1146498024463653,0.1248445063829422,demographics: less than college
2009,114602,84541.96642850731,9603.937469050014,10490.962506149988,0.1135996431112289,0.1240917742252349,demographics: less than college
2010,112036,83466.00201472368,9031.355223483344,9891.219903458374,0.108203999698162,0.1185059770941734,demographics: less than college
2011,110238,83936.18165139946,9051.597405708331,9865.95582379996,0.1078390404582023,0.1175411567091941,demographics: less than college
2012,108606,84707.19297883403,8773.644183616683,9620.66052514997,0.1035761386156082,0.1135754883289337,demographics: less than college
2013,107409,84862.5759757345,8795.275264200012,9580.03055931666,0.103641390800476,0.112888753414154,demographics: less than college
2014,108044,85901.2005799084,8724.207425033354,9563.729697650057,0.1015609502792358,0.1113340631127357,demographics: less than college
2015,106095,86134.90436395646,8589.898530441713,9457.375850933382,0.099726103246212,0.10979725420475,demographics: less than college
2016,105720,87090.61489306508,8443.497972408351,9372.25714220001,0.0969507247209549,0.1076150089502334,demographics: less than college
2017,103097,87165.76633954297,8616.114930566657,9473.630009208351,0.0988474637269973,0.1086852177977562,demographics: less than college
2018,99529,87394.56172409095,8453.803329333323,9229.209125208365,0.0967314541339874,0.1056039258837699,demographics: less than college
2019,95682,87627.45961799122,8137.019702316638,9053.559771675018,0.0928592458367347,0.1033187508583068,demographics: less than college
2020,79439,78458.50570826675,7768.989227924992,8520.908307549997,0.0990203544497489,0.1086040064692497,demographics: less than college
2021,79945,81158.63441816656,7545.011486975041,8388.022380800045,0.0929662212729454,0.1033534184098243,demographics: less than college
2022,76766,84097.85826895013,7781.423193683344,8614.577325149996,0.0925281941890716,0.1024351567029953,demographics: less than college
1973,7627,11854.128750000003,1375.5833199999993,,0.1160425469279289,,demographics: college or more
1974,7974,12815.071100000048,1608.1532099999986,,0.1254892200231552,,demographics: college or more
1975,8263,13552.604219999988,1689.1617200000012,,0.1246374249458313,,demographics: college or more
1976,8574,14246.621019999917,1808.479710000002,,0.1269409507513046,,demographics: college or more
1977,10583,15105.255939999925,2718.924070000001,3413.510099999998,0.1799985468387603,0.2259816080331802,demographics: college or more
1978,10882,16044.734909999996,2929.724989999999,3624.613979999998,0.182597279548645,0.2259067595005035,demographics: college or more
1979,5550,8374.58289000001,1998.4769300000023,2414.7790200000018,0.2386360019445419,0.2883461713790893,demographics: college or more
1980,6865,8655.6877,2012.50177,2424.8863700000024,0.2325062751770019,0.2801494896411896,demographics: college or more
1981,2831,16102.502920000014,3175.432839999999,3859.368479999997,0.1972011923789978,0.2396750748157501,demographics: college or more
1983,38414,19598.689371666776,3446.138277500001,4347.429293333345,0.1758351325988769,0.2218224555253982,demographics: college or more
1984,39463,20550.89578000009,3400.9968991666683,4270.477424999997,0.1654914170503616,0.2078000605106353,demographics: college or more
1985,41305,21427.6365691664,3468.909577500006,4283.629575833336,0.1618895083665847,0.199911430478096,demographics: college or more
1986,41723,22237.5257441666,3536.766546666665,4354.656207500003,0.1590449661016464,0.1958246678113937,demographics: college or more
1987,42449,23108.19506499996,3678.101769166665,4431.964568333321,0.1591687202453613,0.1917918920516967,demographics: college or more
1988,41279,24226.287502500007,3901.8418266666536,4711.897514999995,0.1610581874847412,0.1944952309131622,demographics: college or more
1989,40209,23495.489588333447,3783.450134166669,4607.423201666662,0.1610287874937057,0.196098193526268,demographics: college or more
1990,43376,24135.207345000286,3754.231273333335,4590.365627499986,0.1555499881505966,0.1901937574148178,demographics: college or more
1991,43078,24381.59033000025,3849.94124499999,4611.945050833331,0.1579036116600036,0.1891568601131439,demographics: college or more
1992,42491,24580.92373416656,3813.486189166653,4606.304516666654,0.155140072107315,0.1873934715986251,demographics: college or more
1993,42642,25447.074194999823,4041.365121666682,4806.706005000011,0.1588145345449447,0.1888903230428695,demographics: college or more
1994,42775,26432.83031039155,4235.859488491656,4977.189984366662,0.1602499336004257,0.188295766711235,demographics: college or more
1995,43683,27247.937953316577,4221.187444116666,4947.805072666677,0.154917687177658,0.1815845668315887,demographics: college or more
1996,39103,28315.731804066687,4295.292754008333,5033.74015097498,0.1516928076744079,0.1777718514204025,demographics: college or more
1997,40295,29206.48616178338,4437.549623299969,5158.872189049989,0.1519371271133422,0.1766344755887985,demographics: college or more
1998,41490,30351.256533833403,4525.641426016666,5251.420873749994,0.1491088718175888,0.173021525144577,demographics: college or more
1999,42842,31586.83403418302,4798.637338666648,5492.555015133327,0.1519189029932022,0.1738874763250351,demographics: college or more
2000,43568,32403.04719189151,4737.396025391685,5438.527779708346,0.1462021768093109,0.1678400039672851,demographics: college or more
2001,47058,32910.500748183375,4826.24128442502,5500.027127149999,0.1466474533081054,0.1671207398176193,demographics: college or more
2002,52172,33604.27109190829,4976.943040866676,5641.2021857000245,0.1481044739484787,0.1678715795278549,demographics: college or more
2003,51927,34868.47937585825,5065.775039633322,5756.379474008318,0.145282357931137,0.165088340640068,demographics: college or more
2004,51792,35721.0055655919,5151.548804349996,5888.385513366666,0.1442162245512008,0.1648437827825546,demographics: college or more
2005,52740,36530.27803560808,5287.801465166668,5967.85532435833,0.1447511911392212,0.163367360830307,demographics: college or more
2006,53051,37708.7749579671,5296.482870008329,5975.859457283329,0.1404575705528259,0.1584739685058593,demographics: college or more
2007,54499,39421.25667562498,5631.568718475005,6336.753998766668,0.1428561508655548,0.1607445925474167,demographics: college or more
2008,55200,40452.61140956672,5902.346346999989,6658.841024625,0.1459076702594757,0.164608433842659,demographics: college or more
2009,55125,39947.90433679162,5723.347656833294,6412.640059116619,0.1432702839374542,0.1605250686407089,demographics: college or more
2010,55792,40607.03795951638,5683.70104258333,6398.310747324995,0.1399683803319931,0.1575665473937988,demographics: college or more
2011,56021,41273.93921440861,5703.072453333331,6415.062152649988,0.1381761133670807,0.1554264575242996,demographics: college or more
2012,57478,42895.97034090848,5575.709351224998,6285.244619974995,0.129982128739357,0.146522969007492,demographics: college or more
2013,58469,44274.0301836829,5720.47744990001,6436.138415374993,0.1292061656713485,0.1453705132007599,demographics: college or more
2014,59030,45551.57869458375,5845.728276416663,6578.710319983352,0.1283320635557174,0.1444233208894729,demographics: college or more
2015,59187,47635.577903741454,6196.38197929168,6975.434496575036,0.1300788670778274,0.1464332938194275,demographics: college or more
2016,60088,49041.27357019962,6106.135877066672,6892.316139183336,0.1245101392269134,0.140541136264801,demographics: college or more
2017,60684,50747.14554510844,6195.410120191665,6962.499348799996,0.1220839098095893,0.1371998190879821,demographics: college or more
2018,60326,52734.66790637502,6286.385004949997,7145.1824483666505,0.1192078217864036,0.1354930847883224,demographics: college or more
2019,59045,54138.98701779191,6429.637113474983,7321.3599340499795,0.1187616810202598,0.1352326720952987,demographics: college or more
2020,54232,53746.77200416616,6481.244361191687,7414.905925466699,0.1205885335803031,0.1379600167274475,demographics: college or more
2021,54232,55262.18956647472,6458.5417637999935,7407.42020539999,0.1168709024786949,0.1340413838624954,demographics: college or more
2022,52948,57600.639045317606,6498.65328290834,7381.316579233353,0.1128225922584533,0.1281464397907257,demographics: college or more
1973,29428,45501.73199000024,13904.3784599999,,0.3055790960788727,,demographics: male
1974,28617,46155.45565000033,13917.029570000048,,0.3015251159667969,,demographics: male
1975,27188,44768.48684999984,12591.009630000002,,0.2812471687793731,,demographics: male
1976,27636,46189.35470000014,12971.878599999964,,0.2808412909507751,,demographics: male
1977,32843,47325.67155000046,14006.180879999976,15235.669019999978,0.2959531247615814,0.3219324350357055,demographics: male
1978,32674,49120.94873999986,14048.95127000001,15273.668220000003,0.2860073149204254,0.3109399974346161,demographics: male
1979,32924,50030.39308999978,14830.275909999944,16195.79588999994,0.2964253425598144,0.3237191438674927,demographics: male
1980,38283,49347.76753999976,14039.33974000005,15301.925200000069,0.2844979763031006,0.3100834190845489,demographics: male
1981,8581,50270.26771999998,13318.774280000023,14591.679280000028,0.2649433612823486,0.2902646064758301,demographics: male
1983,93023,47856.13486583372,11809.072461666625,13269.71143583331,0.2467619329690933,0.2772834002971649,demographics: male
1984,94627,50022.20341499999,11510.70568166663,12831.879673333297,0.2301119267940521,0.2565236687660217,demographics: male
1985,95591,51015.00957666702,11264.333080833325,12447.860419166693,0.220804288983345,0.244003877043724,demographics: male
1986,93910,51941.82081749957,11172.89543666664,12317.116840833303,0.2151040434837341,0.2371329367160797,demographics: male
1987,93916,52937.80053916678,11071.166449999968,12144.25852833334,0.2091353684663772,0.2294061779975891,demographics: male
1988,90036,53912.12044416678,11019.195581666714,12132.407439166736,0.2043918073177337,0.2250404357910156,demographics: male
1989,91413,54788.97541000045,10819.738565833395,11954.892532500078,0.1974802166223526,0.2181988656520843,demographics: male
1990,95509,55552.80978000007,10597.268182500036,11774.844476666647,0.1907602548599243,0.2119576781988144,demographics: male
1991,92071,54618.089444999925,10469.504773333249,11542.410819999928,0.1916856616735458,0.2113294452428817,demographics: male
1992,90327,54856.3253816661,10147.811644166652,11170.52057999996,0.1849889010190963,0.2036323100328445,demographics: male
1993,88715,55489.62011000011,10105.269791666664,11066.58569666673,0.182110995054245,0.1994352340698242,demographics: male
1994,86823,56573.37962663326,10096.396333883287,11099.582424624983,0.1784655004739761,0.196197971701622,demographics: male
1995,86900,57668.65302556709,9929.323431008346,10867.564770675031,0.1721788644790649,0.1884483844041824,demographics: male
1996,77409,58472.64021300874,9858.966663758343,10761.322914083355,0.1686082035303115,0.1840403079986572,demographics: male
1997,78848,59825.22732241617,9762.720345841668,10618.612838916648,0.1631873548030853,0.1774939000606537,demographics: male
1998,79983,60972.68016869927,9849.734255641688,10638.460658433356,0.1615433990955352,0.174479141831398,demographics: male
1999,81352,61913.58315723337,9948.963276066685,10757.579623975049,0.1606911271810531,0.1737515330314636,demographics: male
2000,82328,62852.62043525887,9578.038234116671,10354.553243033331,0.1523888409137725,0.1647433787584304,demographics: male
2001,87450,62676.55674207538,9538.06063916667,10289.25343521667,0.1521790772676468,0.1641643047332763,demographics: male
2002,93221,62138.3007150243,9237.520892741652,9962.32494139999,0.148660659790039,0.1603250354528427,demographics: male
2003,90944,63235.55387080925,9044.44778420002,9847.64059038332,0.1430278867483139,0.1557294875383377,demographics: male
2004,89919,64145.47452890854,8878.162045066689,9637.67558793333,0.1384066790342331,0.1502471566200256,demographics: male
2005,90611,65466.392936642005,8870.22192934996,9596.964679199957,0.1354927569627761,0.146593764424324,demographics: male
2006,90738,66811.47390339995,8656.676092308271,9359.572027208224,0.1295687109231948,0.1400892883539199,demographics: male
2007,89417,67468.10649445816,8767.378354049979,9494.36157479998,0.1299484819173813,0.140723705291748,demographics: male
2008,88068,66845.54831124915,8937.85950326668,9724.26600926668,0.133709117770195,0.1454736590385437,demographics: male
2009,84623,63538.56400433264,8440.721734924986,9176.10758327498,0.1328440755605697,0.1444179266691208,demographics: male
2010,83668,63530.82081295703,7993.549895158312,8761.269613099985,0.1258216053247451,0.1379058212041854,demographics: male
2011,83463,64699.65220915982,8003.018992574998,8729.633198158344,0.123694933950901,0.1349254995584488,demographics: male
2012,84045,65914.78148032555,7887.504150099992,8602.758463150014,0.1196621432900428,0.1305133402347564,demographics: male
2013,84105,66810.96274955788,7947.889566099996,8680.398980133376,0.1189608573913574,0.1299247741699218,demographics: male
2014,84878,68061.64162998355,7935.943753408337,8714.358018225017,0.1165993586182594,0.1280362606048584,demographics: male
2015,83898,69314.78910183276,7955.739224250047,8753.779635233392,0.1147769391536712,0.1262902170419693,demographics: male
2016,84360,70612.51778388288,7883.168390658355,8699.183098575015,0.1116398125886917,0.1231960505247116,demographics: male
2017,83021,71482.89944800867,8165.273214108331,8929.24833169167,0.1142269447445869,0.1249144673347473,demographics: male
2018,81388,72652.47869549201,8078.894979883335,8863.5915599167,0.1111991629004478,0.1219998523592948,demographics: male
2019,78633,73368.22668507486,7945.352575533324,8839.743203533362,0.1082941889762878,0.1204846203327179,demographics: male
2020,68252,68732.98318088324,7580.182190633346,8429.104753075035,0.1102844923734664,0.1226355135440826,demographics: male
2021,68586,70756.41051282526,7513.559457825024,8407.005417125027,0.1061891019344329,0.1188161671161651,demographics: male
2022,66361,73689.91424970023,7770.565819816679,8550.688024133338,0.1054495200514793,0.1160360723733902,demographics: male
1973,19667,30017.5592099998,4184.19147,,0.1393914669752121,,demographics: female
1974,19628,30945.642279999865,4259.445459999996,,0.137642815709114,,demographics: female
1975,19300,30935.43602999984,4187.270290000005,,0.135355144739151,,demographics: female
1976,20012,32587.58724999976,4431.1062999999895,,0.1359752863645553,,demographics: female
1977,24348,34008.45587999974,5328.919890000003,6298.930359999991,0.1566939651966095,0.1852165907621383,demographics: female
1978,24647,35845.13132999995,5499.4004,6623.8679900000125,0.1534211188554763,0.1847912818193435,demographics: female
1979,25156,37086.180840000125,6155.871929999977,7344.28152999997,0.1659882962703704,0.1980328410863876,demographics: female
1980,30311,38131.73616000002,6055.922650000004,7191.448229999996,0.1588158160448074,0.1885948330163955,demographics: female
1981,6852,39267.78107999999,5818.546240000012,6861.404640000015,0.1481760889291763,0.1747336983680725,demographics: female
1983,80909,40433.381834166496,5908.306499999982,7262.434434166653,0.146124467253685,0.1796148121356964,demographics: female
1984,82621,42171.95856249972,5829.057249166649,7099.639379166664,0.1382211595773697,0.1683497726917266,demographics: female
1985,84641,43505.51434499924,5731.767716666681,6910.262004166674,0.131748080253601,0.1588364690542221,demographics: female
1986,85237,44960.73026500003,5802.284300833281,6960.731811666643,0.1290522664785385,0.1548180282115936,demographics: female
1987,86518,46364.945565833536,5841.897909999998,6906.698724166664,0.1259981542825698,0.1489638090133667,demographics: female
1988,83082,47495.32766250093,5982.468999166661,7108.914688333327,0.1259590983390808,0.1496760845184326,demographics: female
1989,84998,48690.6528383339,6140.712989999994,7242.668295000001,0.1261168718338012,0.1487486362457275,demographics: female
1990,89521,49322.73417833357,6178.702070000006,7330.268409999964,0.1252708733081817,0.1486184448003769,demographics: female
1991,87489,49104.51778083285,6142.319943333333,7247.446276666661,0.1250866502523422,0.1475922465324401,demographics: female
1992,86519,49811.96089083315,6270.425006666676,7407.945335833343,0.1258819103240966,0.1487182080745697,demographics: female
1993,85880,50611.64923833392,6522.200716666687,7615.856019166661,0.1288675814867019,0.1504763513803482,demographics: female
1994,83981,51414.37716877435,6643.951666808365,7742.895681616714,0.1292236149311065,0.150597870349884,demographics: female
1995,83407,52369.47061284165,6430.265850241666,7478.760892958349,0.1227865368127822,0.1428076475858688,demographics: female
1996,74781,53487.61326480028,6410.39297742502,7396.794339600023,0.1198481768369674,0.1382898539304733,demographics: female
1997,76107,54707.82096128367,6347.202797708325,7304.392131866671,0.1160200238227844,0.1335164159536361,demographics: female
1998,77007,55757.232354825166,6361.677311308323,7279.871508583321,0.114096000790596,0.1305637210607528,demographics: female
1999,78026,57049.91213543288,6527.729686899993,7424.698170591669,0.1144213825464248,0.1301438957452774,demographics: female
2000,78798,57933.004875401,6680.134654799986,7589.582435766662,0.1153079271316528,0.1310061961412429,demographics: female
2001,84083,58031.06649095008,6750.710779366659,7588.830640708313,0.1163292527198791,0.1307718604803085,demographics: female
2002,90916,57840.9461602834,6741.183995674999,7539.310507624996,0.1165469214320182,0.1303455531597137,demographics: female
2003,89886,59122.3240910417,6731.525048674996,7600.722865483332,0.1138575822114944,0.1285592764616012,demographics: female
2004,87939,59408.405068616055,6593.442366333356,7449.63080507501,0.1109850108623504,0.1253969222307205,demographics: female
2005,88537,60422.86908395012,6815.166470491693,7626.400668708371,0.1127911731600761,0.1262171268463134,demographics: female
2006,87923,61425.70703437504,6702.426604933356,7500.6081321500305,0.1091143563389778,0.1221086159348487,demographics: female
2007,87606,62298.895516908895,6902.968573791686,7748.98152182504,0.1108040288090705,0.1243839338421821,demographics: female
2008,86829,62531.62839819175,7159.670554191686,8036.318615250007,0.1144967898726463,0.1285160630941391,demographics: female
2009,85104,60951.30676096674,6886.563390958308,7727.494981991645,0.1129846721887588,0.1267814487218856,demographics: female
2010,84160,60542.21916128314,6721.506370908358,7528.261037683367,0.111021801829338,0.1243472918868064,demographics: female
2011,82796,60510.4686566498,6751.650866466641,7551.384778291644,0.1115782260894775,0.1247946843504905,demographics: female
2012,82039,61688.38183941761,6461.84938474168,7303.146681975027,0.104749858379364,0.1183877140283584,demographics: female
